Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Fraud_Flag,Loan_Status,Total_Income,Debt_Income_Ratio,EMI,Income_Stability,Risk_Score
Female,Yes,1.0,Graduate,No,3512.627106308715,46.09025992201151,78.1153770483197,359.737207817039,0.997578660364458,Rural,0,Rejected,3466.5368463867035,0.0225341257023539,0.2171456700916211,1,0.0079709075284772
Female,Yes,0.0,Graduate,No,4312.170975986133,21.91124303909484,119.0260126559229,361.2241449719685,1.0,Rural,0,Rejected,4334.082219025228,0.0274627952680355,0.3295073552327447,1,0.0064512038901946
Female,No,3.0,Not Graduate,No,2172.641964353259,21.88285144846853,28.50379912622074,179.7071403981611,1.0,Urban,0,Rejected,2194.5248158017275,0.0129885973131761,0.1586125017796589,1,0.0032510690763803
Male,No,0.0,Graduate,No,2869.709650763911,2376.308521109846,93.8895284695487,6.153630468678065,0.0,Semiurban,1,Rejected,5246.018171873757,0.0178972937937829,15.257583136888982,1,0.7064402771450682
Male,Yes,0.0,Graduate,No,5739.158208453069,31.77975554927544,109.3133308037822,359.5866087447484,1.0,Urban,0,Approved,5770.937964002344,0.018942038796059,0.3039972238826557,1,0.0050839691483662
Male,Yes,1.0,Graduate,Yes,3343.50424526591,1515.266064238292,105.1926590220591,359.9958907257553,0.9997923929868994,Rural,0,Rejected,4858.770309504202,0.0216500580025963,0.2922051660367279,0,0.0065988209073292
Male,Yes,0.0,Graduate,No,1160.464121919081,1596.806830561764,27.42603269172304,179.7904763058485,1.0,Rural,0,Rejected,2757.270952480845,0.0099468036200963,0.1525444131148947,1,0.0013717796178344
Male,Yes,1.0,Graduate,No,2130.051687239598,1505.483195483625,161.5199324122554,360.4063678880604,1.0,Semiurban,0,Rejected,3635.534882723223,0.0444281069010862,0.4481605953822167,0,0.0106293324644798
Male,Yes,3.0,Graduate,No,8369.711280061065,36.3593557550004,260.5606317863939,359.9199591394189,1.0,Urban,0,Rejected,8406.070635816066,0.0309967216640094,0.7239404905729692,1,0.0081629872192468
Male,Yes,0.0,Graduate,No,4289.878508796902,3893.363209852592,185.7370504813645,359.91170235123843,0.9989735660558097,Urban,0,Approved,8183.241718649493,0.0226972460141403,0.3638372331663453,1,0.0081219094297322
Male,Yes,0.0,Graduate,No,2867.86477555177,2683.388503777388,158.1855921492217,359.2646240302203,0.996231584861066,Urban,0,Approved,5551.2532793291575,0.028495473758736,0.4403038361381096,1,0.0104328496970878
Male,No,0.0,Graduate,Yes,6335.090466456189,24.19510219093985,50.02714266049428,359.4206767942593,0.9994069718536704,Rural,1,Rejected,6310.895364265249,0.0079271069749892,0.1391882712666833,0,0.2026746461656615
Male,Yes,0.0,Graduate,No,7929.628076103453,2162.113859065087,212.1739610235312,360.5176157871112,1.0,Rural,0,Approved,10091.74193516854,0.0210245131501163,0.5885259186580823,1,0.0050679933772393
Male,Yes,1.0,Graduate,Yes,7512.032792743565,10.58507946126468,75.4003469156149,358.4389917883957,1.0,Urban,0,Approved,7501.4477132823,0.01005143937511,0.2103575465922732,0,0.002541780673114
Male,Yes,1.0,Graduate,No,4034.820086660181,1774.653635616777,138.9974630605602,60.90254241251591,1.0,Urban,0,Approved,5809.473722276958,0.023925999101702,2.2822932763476094,0,0.0048250251458951
Male,Yes,0.0,Graduate,No,4904.07944098203,3.423946319566432,125.7865885740179,360.4217585054287,1.0,Rural,0,Rejected,4900.655494662464,0.0256672987340199,0.3489983210104205,1,0.007152049989314
Male,Yes,0.0,Not Graduate,Yes,3892.596780647933,8.9870277599678,64.4750477988343,360.062110814404,1.0,Semiurban,0,Rejected,3901.583808407901,0.0165253525145072,0.1790664606531408,0,0.0046972381753147
Male,Yes,0.0,Not Graduate,No,4184.825617859637,1509.093117083613,162.0739684831006,360.4178833345761,0.9971001524574526,Urban,0,Rejected,5693.91873494325,0.0284643979002478,0.4496834812512542,1,0.009989243141348
Male,No,0.0,Graduate,No,3134.023345372169,45.5240086065492,63.95061131963096,360.1506949009724,0.9989254161754768,Urban,0,Rejected,3179.547353978718,0.0201131180636786,0.1775662583053322,1,0.0065712273313651
Male,No,0.0,Graduate,No,5711.209487562422,30.95162351565501,150.3546406985093,359.991291491036,0.9973609118108568,Rural,0,Approved,5680.257864046766,0.0264696857602504,0.4176618830854501,1,0.0092604498226467
Male,Yes,2.0,Not Graduate,No,2527.803243845995,1117.123828479591,107.5473809222441,359.9859505448295,0.999087820082256,Semiurban,0,Rejected,3644.927072325586,0.0295060446445709,0.2987543840515828,1,0.0093079033522432
Male,No,0.0,Graduate,No,2744.374924529796,7.964586139194117,129.6283107343541,359.5035791737266,0.0106917137524964,Urban,1,Rejected,2736.4103383906017,0.0473716638603967,0.3605758558295534,1,0.7088656422818709
Male,Yes,0.0,Graduate,Yes,2490.250440405382,275.5135383838258,137.6532769424392,299.8100879802805,0.9998567505722628,Rural,0,Rejected,2765.763978789208,0.0497704352208321,0.4591349072666731,0,0.0150027552801182
Male,No,0.0,Graduate,No,1668.899393705755,1748.776852879085,119.7378087542291,360.4468222872776,0.0061889255174831,Urban,0,Rejected,3417.67624658484,0.0350348599794608,0.3321927156810875,1,0.5074159952350967
Male,No,0.0,Not Graduate,No,4823.531632162164,13.66920206871322,124.5682118918145,359.8208993277341,0.9931700216415036,Rural,0,Rejected,4837.200834230877,0.0257521273481755,0.3461950434912191,1,0.0111406273837008
Male,No,0.0,Not Graduate,No,2232.713021543228,1908.22378618965,108.0478633642552,360.3852958968981,0.9996215159577088,Semiurban,0,Rejected,4140.936807732878,0.0260926134304885,0.2998120750053198,1,0.0080170260502921
Male,Yes,0.0,Not Graduate,No,2462.017740801587,1711.808051599802,110.2503567204097,360.3148247432491,1.0,Semiurban,0,Rejected,4173.825792401389,0.0264147001346162,0.305983404371361,1,0.0060918612739444
Female,No,0.0,Not Graduate,No,3016.510867972917,2008.158173612427,144.621135900188,361.1619548449876,0.9989735660558097,Urban,0,Rejected,5024.669041585344,0.0287822212176104,0.4004329192488175,1,0.0081219094297322
Male,Yes,2.0,Graduate,No,3128.199580407478,2823.5591567145,144.2432518157592,360.147977885661,1.0,Urban,0,Approved,5951.758737121978,0.0242353996838099,0.4005110695402911,1,0.0065579244485669
Female,Yes,0.0,Graduate,No,3848.442270551604,17.59682510677618,92.13090375918328,360.2647439954669,1.0,Rural,0,Rejected,3866.03909565838,0.0238308256796077,0.2557311124519654,1,0.0050878400271323
Male,Yes,2.0,Not Graduate,No,3933.853573848196,3.147956425289226,147.8613302591487,361.2492996181911,0.0,Rural,0,Rejected,3937.001530273485,0.0375568384015531,0.4093055139911002,1,0.5140287099294112
Female,No,0.0,Graduate,No,3423.082682231012,18.77780849774032,102.0987343824826,359.9067189547021,1.0,Urban,0,Rejected,3441.860490728752,0.0296638212552493,0.2836811012559417,1,0.0069562499938593
Male,Yes,3.0,Not Graduate,No,5341.156672088232,205.2820466166664,157.685395969713,179.7601793781393,0.0,Semiurban,0,Rejected,5546.438718704899,0.0284300258178157,0.877198701710292,1,0.5100423617823273
Female,No,1.0,Graduate,No,3920.374756392178,25.48165779915839,130.3511138388717,360.5289318199502,0.9981605236374348,Semiurban,0,Rejected,3945.856414191336,0.0330349359317946,0.3615552105093459,1,0.0108302189608209
Male,Yes,3.0,Graduate,No,15309.34105768988,19.1557588572659,187.0599068872052,359.615815289457,0.9989735660558097,Urban,0,Rejected,15328.496816547144,0.012203408405009,0.5201659630476472,1,0.0081219094297322
Male,Yes,1.0,Graduate,No,5037.087984068648,2548.990102394684,187.7985276928241,360.298254840865,0.9977173879343568,Semiurban,0,Approved,7586.078086463332,0.0247556808079702,0.5212307447222306,1,0.0085680102752126
Female,No,0.0,Graduate,Yes,14994.8285605655,12.54131622110443,177.4990835304569,359.9021328167004,0.9880726660257004,Rural,0,Rejected,14982.287244344396,0.0118472620792569,0.4931870843367796,0,0.0095178456109268
Male,No,0.0,Graduate,No,6515.462205985176,1.15984195009768,70.97196970139865,359.5218127809228,0.0031800919140653,Urban,0,Approved,6514.302364035078,0.0108947920644931,0.1974065750070245,1,0.5016783916623153
Male,No,0.0,Graduate,No,2775.371295451271,73.13812437653147,129.8306053800052,360.774088877082,0.0,Urban,0,Rejected,2848.5094198278025,0.0455784363837047,0.3598667681044004,1,0.5140497970219605
Male,No,0.0,Graduate,No,5680.967459892868,21.37581313147277,149.9772441162482,359.9558785071983,0.9961386409148416,Rural,0,Approved,5659.591646761395,0.0264996581868358,0.4166545209324842,1,0.0098805769986299
Male,Yes,2.0,Graduate,No,12237.46730789141,9.636038130108645,167.0377609030882,359.9360973564387,0.0,Semiurban,0,Approved,12227.8312697613,0.013660456806937,0.4640761572120773,0,0.5053257339325075
Male,Yes,0.0,Graduate,No,7483.608030365243,3784.278654010865,275.0861952001296,360.2095874399856,1.0,Urban,0,Approved,11267.886684376108,0.0244132908774775,0.7636837130159997,1,0.0071794368714117
Male,No,0.0,Graduate,Yes,6335.555451694515,9.32277252581876,49.74213827214905,359.1442672644339,0.9937846130160554,Rural,0,Approved,6326.232679168696,0.0078628372990361,0.1385018300613008,0,0.0054665446816831
Male,Yes,0.0,Not Graduate,No,2903.229395512675,2124.226489788034,150.5393138420515,299.7372992454655,1.0,Urban,0,Rejected,5027.455885300709,0.0299434380482977,0.5022375067134022,1,0.0077784764412862
Male,No,0.0,Graduate,No,3270.723075135355,1978.791564346393,125.7319840707428,359.2326768904175,0.9989735660558097,Semiurban,0,Approved,5249.514639481748,0.0239511636228441,0.3500015231328658,1,0.0081219094297322
Male,Yes,1.0,Not Graduate,No,2492.328158713378,2342.210217023544,116.7703631887814,360.0463507558908,0.0,Urban,0,Rejected,4834.538375736922,0.0241533635920269,0.3243203630411213,1,0.5077672452292706
Male,Yes,2.0,Graduate,No,12158.13878987048,11.39411391956317,165.9495154750222,360.3009441041578,0.0,Semiurban,0,Approved,12146.744675950917,0.013662056781648,0.4605858468887291,0,0.5049362230857265
Male,Yes,2.0,Not Graduate,No,4551.502252156532,1172.262905707707,149.4123422960839,361.0679123701595,0.9962543036002044,Semiurban,0,Rejected,5723.76515786424,0.0261038561462985,0.413806758167171,1,0.0097040050437873
Female,No,3.0,Graduate,No,2397.223113215676,5283.639955250163,152.3398094996001,359.7475814774365,0.0024841779781257,Rural,0,Rejected,7680.86306846584,0.0198336838115287,0.4234630539389878,1,0.5047080161543958
Female,No,1.0,Not Graduate,No,2253.892942789158,16.10744146569015,58.18511875795356,359.7451512784633,1.0,Semiurban,0,Rejected,2237.785501323468,0.0260012046389351,0.1617398276284617,1,0.0072093328183475
Male,Yes,2.0,Graduate,No,4972.051504097949,1774.518315048556,206.7122494531365,360.0432950955093,0.9980462617682696,Urban,0,Approved,6746.569819146505,0.0306396072366278,0.5741316454686418,1,0.0101687512868535
Female,No,0.0,Graduate,Yes,4744.385822879506,58.35350563198437,108.7989124540521,360.0532703504273,0.9955871727224668,Semiurban,0,Rejected,4686.032317247522,0.0232177042513352,0.3021744875366968,0,0.0091717249141671
Male,Yes,2.0,Not Graduate,No,6228.417659780785,13993.84525162671,101.4356794544198,359.818854342345,0.9991035089539796,Rural,0,Rejected,20222.26291140749,0.0050160399901239,0.2819076272137483,1,0.0019530575200473
Male,Yes,3.0,Not Graduate,Yes,3978.376214399703,1822.63370488952,113.9700183118296,360.6017887770699,1.0,Urban,0,Rejected,5801.009919289223,0.019646582215428,0.3160550553516189,0,0.0051401399617079
Male,Yes,2.0,Not Graduate,No,2578.920080473592,1077.948230500255,107.3740280382655,359.5619135164381,0.9997729932104694,Semiurban,0,Rejected,3656.868310973847,0.0293622900545934,0.2986245873156326,1,0.0089221904111433
Male,Yes,2.0,Graduate,No,5684.482490046659,446.7083905385054,129.4005277094205,360.4073318485184,0.0006813371750704,Semiurban,0,Approved,6131.190880585164,0.021105284475676,0.3590396650526754,1,0.5059909167551676
Female,Yes,0.0,Graduate,No,2115.856131235347,1986.420356564388,87.87117038346341,359.8342952882552,0.0029764595168493,Urban,0,Rejected,4102.276487799735,0.0214200994605786,0.244198986961684,1,0.5049378000797489
Male,Yes,0.0,Graduate,No,2412.869768153626,1772.939769206896,103.1893371130724,360.5572754674609,0.9974720099538498,Urban,0,Rejected,4185.809537360522,0.0246521816609317,0.286194022792323,1,0.0086596495213546
Female,No,0.0,Graduate,No,4631.083079209247,3.407933942033475,124.064213463544,360.8261623951888,1.0,Semiurban,0,Rejected,4634.491013151281,0.0267697602846757,0.3438337526303449,1,0.0077768279403437
Male,No,0.0,Graduate,No,4077.501943027245,16.14663910765724,95.528310291073,358.332835241569,0.9951571593704992,Urban,1,Rejected,4093.6485821349024,0.0233357378813531,0.2665910039382042,1,0.2094221416791563
Female,No,0.0,Graduate,No,1706.189025781578,2700.840805868904,104.1128905181587,360.1373341085192,0.0032157666227964,Urban,0,Rejected,4407.029831650482,0.0236242763256193,0.2890921897222314,1,0.5054793995862876
Male,Yes,0.0,Graduate,No,7532.122045822128,3741.332353548432,275.4367837506649,359.0155741511803,0.9925050081082828,Urban,0,Approved,11273.45439937056,0.0244323322730647,0.7672000982182443,1,0.011077195627778
Male,Yes,3.0,Not Graduate,No,2779.651755124303,571.1972390266673,89.88171529981325,358.8185664625384,0.997481598590544,Urban,0,Rejected,3350.84899415097,0.02682356485079,0.2504934908634309,1,0.009306270159965
Male,No,0.0,Graduate,Yes,5870.831248214908,11.76146381358567,116.9338366710019,359.10287510335,1.0,Urban,0,Approved,5859.069784401322,0.0199577477268347,0.3256276815866435,0,0.0047561553985349
Male,Yes,2.0,Graduate,No,4610.091331474218,7994.431674166552,101.4104744343076,180.5506951451568,0.9968298241587656,Rural,0,Approved,12604.52300564077,0.0080455622468953,0.5616731320407099,1,0.0039987565946857
Male,No,0.0,Graduate,No,4579.001086665419,3.77392156676817,119.1694445908364,359.3978139628171,0.994779037926978,Semiurban,0,Rejected,4575.227165098651,0.0260466727204061,0.3315808832470125,1,0.0104244828526328
Male,Yes,2.0,Graduate,No,4135.80930952358,12.2628745397025,128.0610960215174,360.7693194496891,0.999918405452286,Rural,0,Rejected,4148.072184063282,0.0308724367221772,0.3549667034238372,1,0.0093025282905101
Male,Yes,0.0,Graduate,No,5325.740065790888,4394.139418774935,290.0398044065263,359.5047016092353,0.9993234641604628,Urban,0,Approved,9719.879484565825,0.0298398560256924,0.8067761092086798,1,0.0092902247274763
Male,Yes,2.0,Graduate,Yes,10866.5778695116,28.8966749843951,259.8665871135498,12.42349794859838,1.0,Rural,0,Approved,10895.474544495995,0.0238508736863439,20.917344550523147,0,0.0071305607350941
Male,No,3.0,Graduate,No,4188.94132865585,31.19255439682702,40.16788492731712,181.1763507480268,0.9989735660558097,Urban,0,Rejected,4157.748774259023,0.0096609696997567,0.2217060050137619,1,0.0081219094297322
Male,No,0.0,Graduate,No,5287.219468601948,2384.790615224986,200.724753301229,359.6805990055173,0.0012833241356193,Rural,0,Approved,7672.0100838269345,0.026163254624022,0.5580638873940209,1,0.507207314319397
Male,Yes,0.0,Graduate,No,5412.812625844932,4379.898558841791,290.2226523718465,360.4235074947762,0.9993797376730768,Urban,0,Approved,9792.711184686725,0.0296365987823351,0.8052267577914652,1,0.0092011107981621
Male,Yes,0.0,Graduate,No,3467.152607707178,3.687022933726325,128.4061840830282,360.5598675496418,0.005709974719063,Semiurban,0,Rejected,3463.465584773452,0.0370744795754704,0.3561299957082696,1,0.5082673565131096
Male,Yes,0.0,Not Graduate,No,4645.470982724864,18.85710425763934,135.7772751700104,361.0901813806134,0.0,Semiurban,0,Rejected,4626.613878467225,0.0293470081438896,0.3760204020249778,1,0.5088461677698817
Male,Yes,0.0,Graduate,No,1197.677377548574,1574.949336597663,27.50318471343588,179.2097005602163,1.0,Rural,0,Rejected,2772.6267141462367,0.0099195411243467,0.1534692855769519,1,-0.0009817434590079
Male,Yes,0.0,Graduate,No,4614.331188369431,21.06452441507594,138.7514751212528,360.1837798370645,0.994993942964626,Semiurban,0,Rejected,4635.395712784507,0.0299330378070147,0.3852241074931788,1,0.0114829398597914
Female,No,0.0,Graduate,No,12979.89049867691,31.46635680698726,148.8631682646545,300.656518837056,0.9975352005090518,Urban,0,Approved,12948.424141869924,0.0114966243485407,0.4951270268160473,1,0.0046813870500363
Female,No,0.0,Graduate,Yes,4705.774443456513,2.959061549415051,108.3554362740641,360.3140204977672,1.0,Semiurban,0,Rejected,4708.733505005928,0.0230115881815927,0.3007250068270256,0,0.0067914827258338
Male,Yes,1.0,Graduate,No,3484.073227392159,3808.622843589252,99.61375249203734,360.6899995332046,0.9960686973047566,Rural,0,Approved,7292.696070981411,0.013659386257493,0.2761755319552934,1,0.0060634672248696
Female,No,0.0,Graduate,Yes,4757.862877738112,14.8769304055307,109.2412157847293,360.6429315845118,0.996766638999324,Semiurban,0,Rejected,4742.985947332581,0.0230321609631092,0.3029068538922136,0,0.0085263287892707
Male,Yes,0.0,Graduate,No,2760.371893237545,2748.859513266833,158.5793517175863,360.6236999922642,0.9981081664358282,Urban,0,Approved,5509.231406504377,0.0287842967587751,0.4397363559882171,1,0.0095812058097184
Female,No,0.0,Graduate,Yes,4772.052608341318,14.63354234751104,108.4493485616003,360.2544859958975,0.9916388560876288,Semiurban,0,Rejected,4757.419065993807,0.0227958367882282,0.3010353868649266,0,0.011019322992654
Male,Yes,1.0,Graduate,No,18853.52551252901,39.46602626356537,234.5272338345574,359.507009625383,1.0,Rural,0,Approved,18814.059486265443,0.0124655305786486,0.6523578888738268,1,0.0015946518494825
Male,No,0.0,Graduate,No,2214.585954010944,2756.090008193728,175.747303576414,359.9326634313302,0.0037269738713017,Urban,0,Rejected,4970.675962204672,0.0353568216702791,0.4882782848907626,1,0.5087435595654329
Male,Yes,2.0,Not Graduate,No,4174.071429534423,21.4847550056397,149.12742416003,480.8363786695888,0.0056665951530674,Rural,0,Rejected,4195.556184540063,0.0355441370823587,0.3101417254922475,1,0.5078299435481739
Female,No,0.0,Graduate,No,3650.819514764964,12.05288906161166,109.8813647035891,359.8125700566296,1.0,Urban,0,Rejected,3638.766625703353,0.030197420171828,0.3053850083289065,1,0.0082286762236969
Male,No,0.0,Graduate,No,4468.470754574789,28.85523104753099,132.1805137513234,359.4125465826468,1.0,Rural,0,Rejected,4497.325985622319,0.0293909123274355,0.3677682234749935,1,0.0084272854117417
Male,Yes,0.0,Not Graduate,Yes,2118.059600874385,3464.779368799836,151.1417973453931,359.7604035100411,1.0,Urban,0,Rejected,5582.8389696742215,0.0270725697385129,0.420117933687982,0,0.0054068121353229
Male,Yes,3.0,Graduate,No,15248.1111159281,25.6369691851565,188.0964717066724,361.3368946733536,0.9989735660558097,Urban,0,Rejected,15273.748085113257,0.0123150172870798,0.5205570604040046,1,0.0081219094297322
Male,Yes,0.0,Graduate,No,5007.931783079066,30.84731454652072,125.394571178306,359.8208896232835,1.0,Rural,0,Approved,5038.7790976255865,0.0248859036581689,0.3484916379079284,1,0.0058927462088566
Male,No,0.0,Graduate,No,3162.599268506545,2764.196886887264,119.2550457559535,361.0426802177378,1.0,Urban,0,Approved,5926.796155393809,0.0201213341287978,0.3303073356425149,1,0.0045614796345388
Female,No,0.0,Graduate,No,2552.709303603917,32.58425847478099,74.19708141747763,359.9217642717503,1.0,Urban,0,Rejected,2585.293562078698,0.0286996736099167,0.2061478042807572,1,0.0060527061801665
Female,No,0.0,Graduate,No,3798.429121055829,0.8766790640769204,135.333480223016,299.3393569592125,1.0,Urban,0,Rejected,3797.552441991752,0.0356370273459702,0.4521072056737809,1,0.0101282003620431
Male,No,0.0,Graduate,No,3239.538458802054,1986.300703548148,125.1700884854053,360.4404143807481,0.9989735660558097,Semiurban,0,Approved,5225.839162350202,0.0239521509554291,0.3472698495823583,1,0.0081219094297322
Male,No,0.0,Graduate,No,2480.666238896132,2732.718973193691,129.4111156384632,359.2172133350079,1.0,Rural,0,Approved,5213.385212089823,0.0248228570062997,0.3602586703376425,1,0.0071380778091279
Male,No,0.0,Graduate,No,4940.665478703257,4.127602813860148,139.7226385259564,360.8362293632578,1.0,Urban,0,Rejected,4936.537875889397,0.028303771193244,0.3872189851127617,1,0.0075351968542697
Male,No,0.0,Graduate,No,5875.34795739081,44.63205856912753,150.443654540036,360.4808615562619,0.9983146905254714,Urban,0,Approved,5919.980015959937,0.0254128652688773,0.4173415861539588,1,0.0084665143179274
Male,Yes,0.0,Graduate,No,6560.7329160356,25.74956334015173,144.5759498958523,360.2212062164413,0.9983455348910154,Urban,0,Approved,6586.482479375752,0.021950403777519,0.4013532446198707,0,0.007412353687748
Male,Yes,0.0,Not Graduate,No,2025.078035880641,1575.055490433878,114.6287425078676,360.6208347072547,1.0,Rural,0,Rejected,3600.1335263145197,0.031840136392167,0.3178650024503467,1,0.0083011415115105
Male,Yes,0.0,Graduate,No,2484.248949322644,5095.591575441386,188.1341686448745,360.1087565508567,0.0,Rural,0,Approved,7579.84052476403,0.024820333360606,0.5224370838599841,1,0.5085106733811172
Male,Yes,0.0,Graduate,No,4068.067184694294,5.525174245721979,93.241200985885,359.6765758802987,1.0,Semiurban,0,Rejected,4062.542010448572,0.0229514429010395,0.259236233990717,1,0.0057439350873078
Male,Yes,2.0,Graduate,No,2337.238600544628,2588.973682758336,100.7380549020482,361.5201273965259,0.9989735660558097,Urban,0,Rejected,4926.212283302964,0.020449393795613,0.2786513039467806,1,0.0081219094297322
Male,Yes,0.0,Graduate,Yes,2497.652470836292,263.0649488238801,137.0287644258211,299.9994279791476,0.9982944603172328,Rural,0,Rejected,2760.7174196601723,0.049635201143726,0.4567634190134046,0,0.0157433301845014
Male,Yes,0.0,Graduate,No,5457.678209072931,13.47440788109131,142.5215291320303,360.0827653444735,1.0,Rural,0,Approved,5471.152616954022,0.026049635078792,0.3958021400876739,1,0.0067600942700145
Male,Yes,0.0,Not Graduate,No,1666.204849317925,2909.093667411072,67.37239567967995,358.9263311232889,0.0,Urban,1,Rejected,4575.298516728997,0.0147252458901515,0.1877053585587678,1,0.7049953273267002
Male,Yes,0.0,Graduate,Yes,2488.09455574921,333.547238107688,136.7080289442402,300.0169097290989,1.0,Rural,0,Rejected,2821.641793856898,0.0484498171390402,0.455667745753668,0,0.0138364542682341
Male,Yes,1.0,Graduate,No,4628.836111888126,2365.598151247169,122.9365310380873,360.3692205210974,0.0011106454516752,Semiurban,0,Approved,6994.434263135295,0.0175763366146757,0.3411404860279683,1,0.5047175782585651
Male,Yes,0.0,Graduate,No,2834.631553771816,1473.030697999365,113.6251217131599,360.3679455771086,0.9962045001538332,Urban,0,Rejected,4307.662251771181,0.0263774444401811,0.3153030759469901,1,0.0098109832551377
Male,No,0.0,Graduate,No,5347.644373708909,4.230417588292918,147.7068799310316,359.6553818481277,1.0,Urban,0,Approved,5351.874791297202,0.0275990911019108,0.4106900310292146,1,0.0074389222925147
Male,Yes,2.0,Graduate,No,4471.850227957415,7.036436817427254,146.1953551345946,360.4973378675991,0.996039337393226,Rural,0,Rejected,4478.886664774842,0.0326410034628424,0.4055379604170286,1,0.0117726323422397
Male,Yes,2.0,Graduate,Yes,4959.735067037309,2191.405991760753,149.2238592154687,360.5848548861998,1.0,Urban,0,Approved,7151.141058798062,0.0208671396618415,0.4138383994595768,0,0.0041552381806635
Male,Yes,0.0,Graduate,No,3469.304623414196,865.2043307440503,104.9683421218353,359.1520076630804,0.9954909178289318,Semiurban,0,Rejected,4334.508954158247,0.024216893593249,0.2922671734590604,1,0.0095196091635087
Female,No,0.0,Not Graduate,No,2492.711879589879,2.958677672662842,75.25411881402437,360.1803584781703,1.0,Semiurban,0,Rejected,2489.7532019172163,0.0302255335011018,0.2089345436047294,1,0.008083381272362
Male,No,0.0,Graduate,No,3685.01453139147,1970.911901796699,138.5717396804964,359.714359762247,1.0,Urban,1,Rejected,5655.9264331881695,0.0245002726462949,0.3852271557134536,1,0.2063339138627204
Male,No,0.0,Graduate,No,2350.3265324382,2748.212483820333,129.3761455939208,360.3941849369972,1.0,Rural,1,Rejected,5098.539016258534,0.0253751408357096,0.358985108532031,1,0.2062568163652529
Male,No,0.0,Graduate,No,3116.982731202193,18.47900589667061,176.7978417562855,360.5743816401082,0.005679473028944,Semiurban,0,Rejected,3098.5037253055225,0.0570591025314493,0.4903228037225025,1,0.5142779942449628
Male,Yes,2.0,Not Graduate,No,2973.636027498309,43.30398221523059,80.1335962165631,478.9558892716354,1.0,Urban,0,Rejected,3016.9400097135394,0.026561216318044,0.1673089276309453,1,0.0069262297351316
Male,Yes,0.0,Not Graduate,Yes,2284.72911705966,3409.931396073182,151.3596123724861,359.771931492967,1.0,Urban,0,Rejected,5694.6605131328415,0.0265792160961001,0.4207098973629769,0,0.0070294018131154
Female,Yes,0.0,Not Graduate,No,1607.556000577394,1781.151282580234,182.0976182802575,361.0239146713846,0.9997273946818128,Urban,0,Rejected,3388.707283157628,0.0537366030950236,0.5043921216299716,1,0.0162572835876006
Male,Yes,1.0,Graduate,No,3720.351994929346,2108.520765724578,124.903279120501,359.5708792897061,1.0,Urban,0,Approved,5828.872760653923,0.0214283763343786,0.3473676159961398,1,0.0052671703131455
Male,Yes,0.0,Not Graduate,No,4776.736649965645,3549.225562900992,144.0190870369354,358.8232397514199,1.0,Semiurban,0,Rejected,8325.962212866636,0.0172975907594648,0.4013649927934063,1,0.0042172781785334
Male,Yes,2.0,Graduate,No,2220.395344105947,2552.805491620235,99.76844435192326,359.206589711892,0.9989735660558097,Urban,0,Rejected,4773.200835726182,0.0209017905982882,0.2777466984443251,1,0.0081219094297322
Male,Yes,0.0,Graduate,No,1501.180626371409,1942.728573881774,35.47806884845406,359.5131118441923,0.9998919696792224,Semiurban,0,Rejected,3443.909200253184,0.0103016853190687,0.0986836576459267,1,0.0031445207561094
Female,No,1.0,Graduate,No,3654.984536720846,37.88784716884184,89.48889404902037,360.3034593406223,1.0,Urban,0,Rejected,3617.096689552004,0.0247405313514314,0.2483708988328633,1,0.0036023658542404
Male,Yes,1.0,Graduate,No,1481.634124417878,2876.828393025878,79.52297816074532,359.91170235123843,0.0,Rural,0,Rejected,4358.462517443756,0.018245649203698,0.3638372331663453,1,0.506903903427328
Male,Yes,2.0,Not Graduate,No,4802.246419697822,1632.759883401157,98.79250332303116,360.3445630988153,1.0,Semiurban,0,Rejected,6435.006303098979,0.015352355331098,0.2741612152364842,1,0.0043182617227974
Male,Yes,0.0,Graduate,Yes,7052.032605243874,285.1916518288847,124.7089158382262,358.8522242461949,1.0,Urban,0,Approved,7337.2242570727585,0.0169967431100408,0.3475216465501636,0,0.0025128409787842
Male,Yes,3.0,Not Graduate,No,2608.647527941521,2016.992061794287,128.2295603781617,360.3125937021764,0.0,Rural,0,Rejected,4625.639589735808,0.0277214767580898,0.3558842033818901,1,0.5103950913340366
Male,Yes,0.0,Graduate,No,1493.59836389736,1959.427067784851,34.20381822076006,360.9437577951587,0.9937415855348888,Semiurban,1,Rejected,3453.025431682211,0.0099054637440353,0.094762182423366,1,0.2061008463557662
Male,Yes,0.0,Graduate,No,2963.748625229434,1291.672518102285,99.40648381349236,360.4286918088429,0.9989735660558097,Urban,0,Rejected,4255.421143331719,0.0233599637886048,0.2758006953181563,1,0.0081219094297322
Male,Yes,0.0,Graduate,No,5290.508527270013,10.1562852665293,144.6462997291551,360.9169751170791,0.9966170342509764,Rural,0,Approved,5280.352242003483,0.02739330504858,0.4007744431589364,1,0.0099094743890858
Male,Yes,2.0,Graduate,No,4132.276059838991,51.47489589265734,127.4239382728252,358.9035947521704,0.99610857763175,Rural,0,Rejected,4080.801163946334,0.0312252259185301,0.3550366731790852,1,0.011313278959684
